"start","connection","end","strength","state"
"Lockheed C-130 Hercules","made_by","Lockheed Martin","0.1","0"
"Lockheed C-130 Hercules","operated_by","Royal Air Force","0.1","0"
"Lockheed C-130 Hercules","operated_by","Royal Canadian Air Force","0.1","0"
"Lockheed C-130 Hercules","operated_by","United States Air Force","0.1","0"
"Lockheed C-130 Hercules","operated_by","United States Coast Guard","0.1","0"
"Lockheed C-130 Hercules","originated_in","United States","0.1","0"
"Lockheed C-5 Galaxy","has_type","Strategic airlifter","0.1","0"
"Lockheed C-5 Galaxy","made_by","Lockheed Corporation","0.1","0"
"Lockheed C-5 Galaxy","made_by","Lockheed Martin","0.1","0"
"Lockheed C-5 Galaxy","operated_by","United States Air Force","0.1","0"
"Lockheed C-5 Galaxy","originated_in","United States","0.1","0"
"Lockheed Corporation","founded_by","Allan Lockheed","0.0","0"
"Lockheed Corporation","founded_by","Malcolm Lockheed","0.0","0"
"Lockheed Corporation","has_key_person","Anthony LeVier","0.0","0"
"Lockheed Corporation","has_key_person","Courtlandt S. Gross","0.0","0"
"Lockheed Corporation","has_key_person","Hall Hibbard","0.0","0"
"Lockheed Corporation","has_key_person","Irv Culver","0.0","0"
"Lockheed Corporation","has_key_person","Joseph F. Ware Jr.","0.0","0"
"Lockheed Corporation","has_key_person","Kelly Johnson","0.0","0"
"Lockheed Corporation","has_key_person","Robert E. Gross","0.0","0"
"Lockheed Corporation","has_key_person","Willis Hawkins","0.0","0"
"Lockheed Corporation","headquartered_in","Calabasas, California","0.0","0"
"Lockheed Corporation","in_industry","Aerospace","0.0","0"
"Lockheed D-21","has_type","drone","0.1","0"
"Lockheed D-21","has_type","reconnaissance","0.1","0"
"Lockheed D-21","made_by","Lockheed","0.1","0"
"Lockheed D-21","operated_by","Central Intelligence Agency","0.1","0"
"Lockheed D-21","operated_by","United States Air Force","0.1","0"
"Lockheed D-21","originated_in","United States","0.1","0"
"Lockheed DC-130","derived_from","Lockheed C-130 Hercules","0.0","0"
"Lockheed DC-130","has_type","Drone control aircraft","0.1","0"
"Lockheed DC-130","made_by","Lockheed","0.1","0"
"Lockheed DC-130","operated_by","United States Air Force","0.1","0"
"Lockheed DC-130","operated_by","United States Navy","0.1","0"
"Lockheed DC-130","originated_in","United States","0.1","0"
"Lockheed F-104 Starfighter","derived_from","Lockheed XF-104 Starfighter","0.0","0"
"Lockheed F-104 Starfighter","developed_into","Lockheed CL-1200 Lancer/X-27","0.0","0"
"Lockheed F-104 Starfighter","developed_into","Lockheed CL-288","0.0","0"
"Lockheed F-104 Starfighter","has_type","Fighter-bomber","0.1","0"
"Lockheed F-104 Starfighter","has_type","Interceptor aircraft","0.1","0"
"Lockheed F-104 Starfighter","has_variant","Aeritalia F-104S Starfighter","0.1","0"
"Lockheed F-104 Starfighter","has_variant","Canadair CF-104 Starfighter","0.1","0"
"Lockheed F-104 Starfighter","has_variant","Lockheed NF-104A","0.1","0"
"Lockheed F-104 Starfighter","made_by","Lockheed","0.1","0"
"Lockheed F-104 Starfighter","operated_by","German Air Force","0.1","0"
"Lockheed F-104 Starfighter","operated_by","Italian Air Force","0.1","0"
"Lockheed F-104 Starfighter","operated_by","Turkish Air Force","0.1","0"
"Lockheed F-104 Starfighter","operated_by","United States Air Force","0.1","0"
"Lockheed F-104 Starfighter","originated_in","United States","0.1","0"
"Lockheed F-117 Nighthawk","has_type","Stealth","0.1","0"
"Lockheed F-117 Nighthawk","has_type","attack aircraft","0.1","0"
"Lockheed F-117 Nighthawk","made_by","Lockheed Corporation","0.1","0"
"Lockheed F-117 Nighthawk","operated_by","United States Air Force","0.1","0"
"Lockheed F-117 Nighthawk","originated_in","United States","0.1","0"
"Lockheed F-94 Starfire","derived_from","Lockheed T-33 Shooting Star","0.0","0"
"Lockheed F-94 Starfire","has_type","interceptor","0.1","0"
"Lockheed F-94 Starfire","made_by","Lockheed Corporation","0.1","0"
"Lockheed F-94 Starfire","operated_by","Air National Guard","0.1","0"
"Lockheed F-94 Starfire","operated_by","United States Air Force","0.1","0"
"Lockheed F-94 Starfire","originated_in","United States","0.1","0"
"Lockheed HC-130","derived_from","Lockheed C-130 Hercules","0.0","0"
"Lockheed HC-130","has_type","CSAR","0.1","0"
"Lockheed HC-130","made_by","Lockheed","0.1","0"
"Lockheed HC-130","made_by","Lockheed Martin","0.1","0"
"Lockheed HC-130","operated_by","United States Air Force","0.1","0"
"Lockheed HC-130","operated_by","United States Coast Guard","0.1","0"
"Lockheed HC-130","originated_in","United States","0.1","0"
"Lockheed MC-130","derived_from","C-130 Hercules","0.0","0"
"Lockheed MC-130","derived_from","C-130J Super Hercules","0.0","0"
"Lockheed MC-130","has_type","STOL","0.1","0"
"Lockheed MC-130","has_type","Special operations","0.1","0"
"Lockheed MC-130","has_type","military transport aircraft","0.1","0"
"Lockheed MC-130","made_by","Lockheed Corporation","0.1","0"
"Lockheed MC-130","operated_by","United States Air Force","0.1","0"
"Lockheed Martin","has_division","Aeronautics","0.1","0"
"Lockheed Martin","has_division","Missiles and Fire Control","0.1","0"
"Lockheed Martin","has_division","Rotary and Mission Systems","0.1","0"
"Lockheed Martin","has_division","Space","0.1","0"
"Lockheed Martin","has_key_person","CEO","0.0","0"
"Lockheed Martin","has_key_person","James Taiclet","0.0","0"
"Lockheed Martin","has_key_person","chair","0.0","0"
"Lockheed Martin","has_key_person","president","0.0","0"
"Lockheed Martin","headquartered_in","Bethesda, Maryland","0.0","0"
"Lockheed Martin","in_industry","Aerospace","0.0","0"
"Lockheed Martin","in_industry","Defense","0.0","0"
"Lockheed Martin C-130J Super Hercules","derived_from","Lockheed C-130 Hercules","0.0","0"
"Lockheed Martin C-130J Super Hercules","has_type","Military transport","0.1","0"
"Lockheed Martin C-130J Super Hercules","has_type","aerial refuelling","0.1","0"
"Lockheed Martin C-130J Super Hercules","made_by","Lockheed Martin","0.1","0"
"Lockheed Martin C-130J Super Hercules","operated_by","United States Air Force","0.1","0"
"Lockheed Martin C-130J Super Hercules","operated_by","United States Marine Corps","0.1","0"
"Lockheed Martin C-130J Super Hercules","originated_in","United States","0.1","0"
"Lockheed Martin F-22 Raptor","derived_from","Lockheed YF-22","0.0","0"
"Lockheed Martin F-22 Raptor","developed_into","Lockheed Martin FB-22","0.0","0"
"Lockheed Martin F-22 Raptor","developed_into","Lockheed Martin X-44 MANTA","0.0","0"
"Lockheed Martin F-22 Raptor","has_type","Air superiority fighter","0.1","0"
"Lockheed Martin F-22 Raptor","made_by","Boeing Integrated Defense Systems","0.1","0"
"Lockheed Martin F-22 Raptor","made_by","Lockheed Martin Aeronautics","0.1","0"
"Lockheed Martin F-22 Raptor","operated_by","United States Air Force","0.1","0"
"Lockheed Martin F-22 Raptor","originated_in","United States","0.1","0"
"Lockheed Martin RQ-170 Sentinel","developed_into","Shahed 171","0.0","0"
"Lockheed Martin RQ-170 Sentinel","developed_into","Shahed Saegheh","0.0","0"
"Lockheed Martin RQ-170 Sentinel","has_type","Unmanned aerial vehicle (UAV)","0.1","0"
"Lockheed Martin RQ-170 Sentinel","made_by","Lockheed Martin","0.1","0"
"Lockheed Martin RQ-170 Sentinel","operated_by","United States Air Force","0.1","0"
"Lockheed P-38 Lightning","developed_into","Lockheed XP-49","0.0","0"
"Lockheed P-38 Lightning","developed_into","Lockheed XP-58","0.0","0"
"Lockheed P-38 Lightning","has_type","Aerial reconnaissance","0.1","0"
"Lockheed P-38 Lightning","has_type","Fighter","0.1","0"
"Lockheed P-38 Lightning","has_type","Fighter-bomber","0.1","0"
"Lockheed P-38 Lightning","made_by","Lockheed Corporation","0.1","0"
"Lockheed P-38 Lightning","operated_by","Free French Air Force","0.1","0"
"Lockheed P-38 Lightning","operated_by","United States Army Air Forces","0.1","0"
"Lockheed P-38 Lightning","originated_in","United States","0.1","0"
"Lockheed P-80 Shooting Star","designed_by","Clarence ""Kelly"" Johnson","0.1","0"
"Lockheed P-80 Shooting Star","developed_into","Lockheed F-94 Starfire","0.0","0"
"Lockheed P-80 Shooting Star","developed_into","Lockheed T-33 Shooting Star","0.0","0"
"Lockheed P-80 Shooting Star","has_type","Jet fighter","0.1","0"
"Lockheed P-80 Shooting Star","made_by","Lockheed Corporation","0.1","0"
"Lockheed P-80 Shooting Star","operated_by","United States Air Force","0.1","0"
"Lockheed P-80 Shooting Star","operated_by","United States Navy","0.1","0"
"Lockheed P-80 Shooting Star","originated_in","United States","0.1","0"
"Lockheed TriStar (RAF)","derived_from","Lockheed L-1011 TriStar","0.0","0"
"Lockheed TriStar (RAF)","has_type","strategic tanker / transport","0.1","0"
"Lockheed TriStar (RAF)","made_by","Lockheed Corporation","0.1","0"
"Lockheed TriStar (RAF)","operated_by","Royal Air Force","0.1","0"
"Lockheed YF-12","derived_from","Lockheed A-12","0.0","0"
"Lockheed YF-12","has_type","Interceptor aircraft","0.1","0"
"Lockheed YF-12","made_by","Lockheed Corporation","0.1","0"
"Lockheed YF-12","operated_by","NASA","0.1","0"
"Lockheed YF-12","operated_by","United States Air Force","0.1","0"
"Loews Corporation","makes","hotels","0.1","0"
"Loews Corporation","makes","insurance","0.1","0"
"Loews Corporation","makes","oil drilling","0.1","0"
"Loews Corporation","makes","pipeline transport","0.1","0"
"Loews Corporation","owns","Boardwalk Pipelines","0.1","0"
"Loews Corporation","owns","CNA Financial","0.1","0"
"Loews Corporation","owns","Loews Hotels","0.1","0"
"Lonely Planet","founded_by","Maureen Wheeler","0.0","0"
"Lonely Planet","founded_by","Tony Wheeler","0.0","0"
"Lonely Planet","has_key_person","Philippe von Borries","0.0","0"
"Lonely Planet","owned_by","Lonely Planet Global, Inc.","0.0","0"
"Long Range – Anti Ship Missile (India)","designed_by","DRDO","0.1","0"
"Long Range – Anti Ship Missile (India)","designed_by","Dr. A. P. J. Abdul Kalam Missile Complex","0.1","0"
"Long Range – Anti Ship Missile (India)","has_type","Hypersonic","0.1","0"
"Long Range – Anti Ship Missile (India)","has_type","Medium range ballistic missile","0.1","0"
"Long Range – Anti Ship Missile (India)","has_type","anti-ship missile","0.1","0"
"Long Range – Anti Ship Missile (India)","has_warhead","Conventional","0.1","0"
"Long Range – Anti Ship Missile (India)","launched_from","Transporter Erector Launcher","0.1","0"
"Long Range – Anti Ship Missile (India)","operated_by","Indian Navy","0.1","0"
"Long Range – Anti Ship Missile (India)","operated_by","Integrated Rocket Force","0.1","0"
"Long Range – Anti Ship Missile (India)","originated_in","India","0.1","0"
"Lukoil","makes","Natural gas","0.1","0"
"Lukoil","makes","Petrochemicals","0.1","0"
"Lukoil","makes","Petroleum","0.1","0"
"Lukoil","owns","see Subsidiaries","0.1","0"
"M1 Abrams","designed_by","Chrysler Defense","0.1","0"
"M1 Abrams","designed_by","General Dynamics Land Systems","0.1","0"
"M1 Abrams","has_type","Main battle tank","0.1","0"
"M1 Abrams","has_variant","variants","0.1","0"
"M1 Abrams","made_by","Detroit Arsenal Tank Plant","0.1","0"
"M1 Abrams","made_by","Lima Army Tank Plant","0.1","0"
"M10 tank destroyer","designed_by","U.S. Army Ordnance Department","0.1","0"
"M10 tank destroyer","has_type","Self-propelled anti-tank gun","0.1","0"
"M10 tank destroyer","has_variant","see Variants","0.1","0"
"M10 tank destroyer","made_by","Fisher Body","0.1","0"
"M10 tank destroyer","made_by","Ford Motor Company","0.1","0"
"M10 tank destroyer","made_by","General Motors","0.1","0"
"M117 bomb","guided_by","none, free-fall","0.1","0"
"M117 bomb","has_type","Free-fall demolition bomb","0.1","0"
"M117 bomb","has_variant","M117A1, M117A1E2, M117D, M117R","0.1","0"
"M117 bomb","has_warhead","Tritonal or Minol","0.1","0"
"M117 bomb","operated_by","United States Indonesia Israel","0.1","0"
"M117 bomb","originated_in","United States","0.1","0"
"M117 bomb","used_in","Gaza war","0.1","0"
"M117 bomb","used_in","Korean War","0.1","0"
"M117 bomb","used_in","Operation Desert Storm","0.1","0"
"M117 bomb","used_in","Vietnam War","0.1","0"
"M18 Hellcat","designed_by","United States","0.1","0"
"M18 Hellcat","has_type","Tank destroyer","0.1","0"
"M18 Hellcat","made_by","Buick","0.1","0"
"M18 Hellcat","made_by","General Motors","0.1","0"
"M36 tank destroyer","designed_by","U.S. Army Ordnance Department","0.1","0"
"M36 tank destroyer","has_type","Self-propelled anti-tank gun","0.1","0"
"M36 tank destroyer","has_variant","See Variants","0.1","0"
"M36 tank destroyer","made_by","American Locomotive Company","0.1","0"
"M36 tank destroyer","made_by","General Motors","0.1","0"
"M36 tank destroyer","made_by","Massey-Harris","0.1","0"
"M36 tank destroyer","made_by","Montreal Locomotive Works","0.1","0"
"M4 Sherman","designed_by","U.S. Army Ordnance Department","0.1","0"
"M4 Sherman","has_type","Medium tank","0.1","0"
"M4 Sherman","has_variant","See U.S. variants and foreign variants","0.1","0"
"M4 Sherman","made_by","American Locomotive Company","0.1","0"
"M4 Sherman","made_by","Baldwin Locomotive Works","0.1","0"
"M4 Sherman","made_by","Detroit Tank Arsenal","0.1","0"
"M4 Sherman","made_by","Fisher Tank Arsenal","0.1","0"
"M4 Sherman","made_by","Ford Motor Company","0.1","0"
"M4 Sherman","made_by","Lima Locomotive Works","0.1","0"
"M4 Sherman","made_by","Pacific Car and Foundry Company","0.1","0"
"M4 Sherman","made_by","Pressed Steel Car Company","0.1","0"
"M4 Sherman","made_by","Pullman-Standard Car Company","0.1","0"
"MAA-1 Piranha","guided_by","Infrared homing","0.1","0"
"MAA-1 Piranha","has_type","air-to-air missile","0.1","0"
"MAA-1 Piranha","launched_from","Aircraft","0.1","0"
"MAA-1 Piranha","launched_from","Combat aircraft","0.1","0"
"MAA-1 Piranha","made_by","Mectron","0.1","0"
"MAA-1 Piranha","operated_by","Brazilian Air Force","0.1","0"
"MAA-1 Piranha","operated_by","Brazilian Navy","0.1","0"
"MAA-1 Piranha","operated_by","Colombian Air Force","0.1","0"
"MAA-1 Piranha","operated_by","Indonesian Air Force","0.1","0"
"MAA-1 Piranha","operated_by","Pakistan Air Force","0.1","0"
"MAA-1 Piranha","originated_in","Brazil","0.1","0"
"MAR-1","guided_by","Passive radar","0.1","0"
"MAR-1","guided_by","home-on-jam","0.1","0"
"MAR-1","has_type","Air-to-surface","0.1","0"
"MAR-1","has_type","anti-radiation missile","0.1","0"
"MAR-1","has_warhead","High-explosive","0.1","0"
"MAR-1","launched_from","A-1M","0.1","0"
"MAR-1","launched_from","F-5M","0.1","0"
"MAR-1","launched_from","JF-17 Thunder","0.1","0"
"MAR-1","launched_from","Mirage III","0.1","0"
"MAR-1","launched_from","Mirage V","0.1","0"
"MAR-1","launched_from","Project ROSE","0.1","0"
"MAR-1","made_by","Mectron","0.1","0"
"MAR-1","operated_by","Brazil and Pakistan","0.1","0"
"MAR-1","originated_in","Brazil","0.1","0"
"MBDA","has_division","MBDA Germany","0.1","0"
"MBDA","has_division","MBDA UK","0.1","0"
"MBDA","has_key_person","CEO","0.0","0"
"MBDA","headquartered_in","Le Plessis-Robinson","0.0","0"
"MBDA","headquartered_in","Paris","0.0","0"
"MBDA","in_industry","Defence","0.0","0"
"MBDA","makes","Missiles","0.1","0"
"MBDA","makes","countermeasures","0.1","0"
"MBDA","makes","countermining","0.1","0"
"MBDA","owns","Bayern-Chemie","0.1","0"
"MBDA","owns","TDW","0.1","0"
"MBDA UK","has_key_person","Chris Allam (Managing Director)","0.0","0"
"MBDA UK","headquartered_in","Stevenage","0.0","0"
"MBDA UK","in_industry","Defence","0.0","0"
"MBDA UK","makes","See Products","0.1","0"
"MBDA UK","owned_by","MBDA","0.0","0"
"MDA (company)","makes","Geointelligence, robotics, space operations, and satellite systems","0.1","0"
"MGM-29 Sergeant","designed_by","Jet Propulsion Laboratory","0.1","0"
"MGM-29 Sergeant","guided_by","Inertial","0.1","0"
"MGM-29 Sergeant","has_type","Tactical ballistic missile","0.1","0"
"MGM-29 Sergeant","has_warhead","W52","0.1","0"
"MGM-29 Sergeant","made_by","Sperry Utah","0.1","0"
"MGM-29 Sergeant","operated_by","German Army","0.1","0"
"MGM-29 Sergeant","operated_by","United States Army","0.1","0"
"MGM-29 Sergeant","originated_in","United States","0.1","0"
"MICA (missile)","guided_by","Active radar homing","0.1","0"
"MICA (missile)","guided_by","Inertial guidance","0.1","0"
"MICA (missile)","guided_by","Infrared homing","0.1","0"
"MICA (missile)","guided_by","Terminal","0.1","0"
"MICA (missile)","has_type","Beyond-visual-range","0.1","0"
"MICA (missile)","has_type","air-to-air missile","0.1","0"
"MICA (missile)","has_type","surface-to-air missile","0.1","0"
"MICA (missile)","has_warhead","12 kg (26 lb) warhead","0.1","0"
"MICA (missile)","launched_from","Dassault Rafale","0.1","0"
"MICA (missile)","launched_from","Mirage 2000","0.1","0"
"MICA (missile)","launched_from","Mirage F1","0.1","0"
"MICA (missile)","launched_from","Su-30MKI","0.1","0"
"MICA (missile)","made_by","MBDA France","0.1","0"
"MICA (missile)","operated_by","See Operators","0.1","0"
"MICA (missile)","originated_in","France","0.1","0"
"MIM-104 Patriot","designed_by","Hughes","0.1","0"
"MIM-104 Patriot","designed_by","Raytheon","0.1","0"
"MIM-104 Patriot","has_type","Surface-to-air missile","0.1","0"
"MIM-104 Patriot","has_type","anti-ballistic missile","0.1","0"
"MIM-104 Patriot","has_type","surface-to-air missile","0.1","0"
"MIM-104 Patriot","has_variant","See § Variants","0.1","0"
"MIM-104 Patriot","launched_from","Mobile trainable round semi-trailer","0.1","0"
"MIM-104 Patriot","made_by","Boeing","0.1","0"
"MIM-104 Patriot","made_by","Lockheed Martin","0.1","0"
"MIM-104 Patriot","made_by","Raytheon","0.1","0"
"MIM-104 Patriot","operated_by","See operators","0.1","0"
"MIM-104 Patriot","originated_in","United States","0.1","0"
"MIM-104 Patriot","used_in","2006 Lebanon War","0.1","0"
"MIM-104 Patriot","used_in","2014 Gaza War","0.1","0"
"MIM-104 Patriot","used_in","Gaza war","0.1","0"
"MIM-104 Patriot","used_in","Gulf War","0.1","0"
"MIM-104 Patriot","used_in","Iran-Israel war","0.1","0"
"MIM-104 Patriot","used_in","Iraq War","0.1","0"
"MIM-104 Patriot","used_in","Russo-Ukrainian war","0.1","0"
"MIM-104 Patriot","used_in","Saudi Arabian-led intervention in Yemen","0.1","0"
"MIM-104 Patriot","used_in","Saudi Arabian–Yemeni border conflict (2015–present)","0.1","0"
"MIM-104 Patriot","used_in","Syrian Civil War","0.1","0"
"MIM-104 Patriot","used_in","Yemeni Civil War (2014–present)","0.1","0"
"MIM-23 Hawk","guided_by","Semi-active radar homing","0.1","0"
"MIM-23 Hawk","has_type","Surface-to-air missile","0.1","0"
"MIM-23 Hawk","has_warhead","119 pounds (54 kg) blast fragmentation warhead","0.1","0"
"MIM-23 Hawk","made_by","Raytheon Company","0.1","0"
"MIM-23 Hawk","originated_in","United States","0.1","0"
"MIM-23 Hawk","used_in","2020 Turkish intervention in Libya","0.1","0"
"MIM-23 Hawk","used_in","Chadian–Libyan War","0.1","0"
"MIM-23 Hawk","used_in","Cold War","0.1","0"
"MIM-23 Hawk","used_in","Gulf War","0.1","0"
"MIM-23 Hawk","used_in","Iran–Iraq War","0.1","0"
